paper,authors,title,position,"contribution ID"
THPM121,"D. Chow, G. Andonian, J. Rosenzweig, N. Majernik, P. Manwani","Construction of and experiments with a compact plasma source",,2610
THPM113,"Z. Brencic, J. Simcic, M. Skobe, M. Vencelj, M. Kelemen, P. Pelicon, S. Sirca, Z. Barba","Development of Low Energy Branch at Micro Analytical Centre, Ljubljana, Slovenia",,2060
THPM118,"H. Li","High energy electron shadowgraphy diagnosing magnetic field",,2711
THPM098,"T. CHEN, P. Riley","Design, fabrication and verification of a 3MeV S-band medical linear accelerator",,542
THPM094,"E. Gnacadja, C. Hernalsteens, N. Pauly, E. Ramoisiaux, R. Tesse, M. Vanwelde","Increased dose rate for a proton therapy eye treatment nozzle on a medical gantry system using a diamond degrader",,1574
THPM049,"Z. Amirkhanyan, N. Aftab, G. Adhikari, P. Boonpornprasert, G. Georgiev, A. Grebinyk, M. Gross, A. Hoffmann, M. Krasilnikov, T. Kuhl, X. Li, A. Oppelt, S. Philipp, F. Riemer, C. Richard, G. Vashchenko, F. Stephan, V. Khachatryan","Comparison of measurements and simulation results of dose for the FLASH radiation therapy beamline at PITZ",,2229
THODB1,"Y.-R. Tan, A. Grau, D. Zhu, N. Glamann, S. Porsa, W. Walter, C. Kamma-Lorger, A. Hobl","Commissioning of a 1.6 m long 16mm period superconducting undulator at the Australian Synchrotron",,2641
THODB2,"M. Jensen, A. Zwozniak, A. Sunesson, A. Svensson, A. Bhattacharyya, A. Krawczyk, B. Nilsson, B. Lagoguez, C. Marrelli, C. Amstutz, G. Mörk, L. Svensson, M. Kumar, M. Kalafatic, N. Öst, P. Kramer, R. Montano, R. Yogi, S. Micic, S. Ekström, S. Calic, T. Olsson, W. Borg","Overview and status of ESS RF systems",,2034
THODB3,"J.-L. Revol, L. Hoummi","Sustainability in storage ring based light sources",,2004
THYD1,"J. Blaurock, H. Simon, O. Boine-Frankenheim, P. Spiller","FAIR completion of construction works, towards commissioning and first science",,195
THOGB1,"M. Carillo, A. Cianchi, A. Del Dotto, A. Mostacci, A. Rossi, A. Biagioni, A. Giribono, C. Vaccarezza, D. Francescone, D. Alesini, E. Chiadroni, F. Villa, G. Costa, G. Di Pirro, G.J. Silvi, L. Giannessi, L. Crincoli, M. Bellaveglia, M.P. Anania, M. Galletti, M. Ferrario, M. Behtouei, P. Iovine, R. Pompili, S. Romeo, V. Petrillo, V. Shpakov, M. Del Giorno, G. Parise","Beam dynamics optimization for high gradient beam driven plasma wakefield acceleration at SPARC-Lab",,2027
THOGB2,"A. Tran, Y. Hao","Beam tomography with coupling using maximum entropy technique",,708
THOGB3,"C.S. Park","A Study on Differentiable Space Charge Model Based on the Green’s Function Solver",,2568
THYG1,"S. De Silva, T. Satogata","SRF cavities for crabbing at the Electron-Ion Collider",,39
THPA125,"X. Lu, X. Cui, D. Ji, H. Ji, Y. Jiao, X. Huang, J. Li, N. Li, C. Meng, Y. Peng, S. Tian, G. Xu, H. Xu, J. Wan, Y. Wei, Y. Zhao","Development progress of high-level applications for the HEPS",,1282
THPA181,"M. Quispe","Thermal mechanical simulations of a new germanium detector developed in the European project LEAPS-INNOV for X-ray spectroscopy applications at synchrotron facilities",,821
THPA004,"G. Blume, B. Moffit, B. Fernandes Neres, C. Cuevas, C. Le Galliard, E. Voutier, H. Dong, J. Grames, M. Poelker, M. Bruker, P. Ghoshal, R. Suleiman, S. Gopinath, S. Marsillac, T. Nguyen Trung, S. Zhang","A Compton transmission polarimeter for DC and SRF electron photo-injectors",,1233
THPA005,"C. Song, S. Gu, W. Huang","Study and simulation of cavity bunch length monitor based on monopole mode",,2247
THPA174,"S. Thielk, R. Agustsson, P. Carriere, S. Kutsaev","Evaluation of low-loss alumina material for high-power RF windows",,711
THPA124,"W. Sulaiman Khail, J. Bengtsson, M. Ries, P. Schnizer","Status of online model developments for BESSY II",,2095
THPA119,"B. Blomberg, A. Yacout, P. Mouche, B. Mustapha, J. Nolen","High-rate radiation damage studies of materials with heavy ion beams",,1859
THPA150,"B. Busetto, A. Cadoppi, A. Ferrara, E. Maccallini, M. Mura, T. Porcelli","Compatibility of non-evaporable ZAO®-based getter pumps with particle-sensitive vacuum applications",,838
THPA107,"S. Kwon, A. Archuleta, H. Gaus, L. Castellano, M. Prokop, P. Van Rooy, P. Torrez, W. Roybal","Development of the digital low level RF system for the LANSCE proton storage ring",,1264
THPA137,"P. Krkotic, S. Calatroni, A. Abdolvand, A.T. Perez Fontenla, H. Neupert, M. Himmerlich, S. Wackerow","RF characterisation of laser treated copper surfaces for the mitigation of electron cloud in accelerators",,1598
THPA175,"P. Alexandre, R. Ben El Fekih, F. Bouvet, M.-A. Tordeux","Pulsed Magnets and Power Supplies for Injection & Extraction in the SOLEIL II Project",,1669
THPA185,"A. Hershcovitch, M. Blaskiewicz, A. Boscoboinik, J. Brennan, F. Camino, A. Custer, M. Erickson, W. Fischer, K. Kisslinger, H. Poole, S. Verdu-Andres","Effect of oxygen and other impurities on copper coating conductivity at cryogenic temperatures",,1179
THPA023,"T. Podzorny, A. Hollos, A. Skoczen, G. Martin Garcia, J. Spasic, J. Steckert, M. Christensen, M.-A. Galilée, M. Murillo Moya, R. Denz, T. Pridii","Data acquisition and supervision systems for the HL-LHC quench protection system - part I the hardware",,645
THPA039,"D. Gamba, H. Bartosik, J. Wenninger, K. Widuch, K. Pal, M. Guinchard","Impact of Vibration to HL-LHC Performance During the FPF Facility Construction",,1033
THPA145,"G.-Y. Hsiung, C.-M. Cheng, R. Valizadeh","Measurement of the Photoelectron Yield from the Synchrotron Radiation for the NEG-coated Tubes",,938
THPA176,"P. Gil, J. Fernández","Research and develoment of a picosecond timing system",,1149
THPA149,"N. Kirchgeorg, J. Buchmann, N. Gaiffi, R. Ganter, P. Huber, M. Magjar, C. Rosenberg, D. Stephan","A  new NEG coating setup with travelling thin solenoids for the SLS 2.0 complex vacuum chambers",,1504
THPA148,"C. Rosenberg, J. Buchmann, K. Dreyer, N. Gaiffi, R. Ganter, B. Grossenbacher, T. Höwler, N. Kirchgeorg, L. Schulz, D. Stephan, X. Wang, A. Weber","SLS 2.0 crotch absorbers design",,1497
THPA141,"S. Mistry, T. Kamps, J. Kuehn, J. Dube","Evaluation of the in-situ photocathode handling for SRF photoinjector of SEALab",,2109
THPA135,"R. Sirvinskaite, L. Lilje, R. Bospflug, S. Lederer, S. Antipov, M. Schroeder, N. Plambeck","NEG Coating for PETRA IV: Resistivity and Sticking Probability Measurements",,2408
THPA028,"H. Takahashi, M. Yoshimoto, P. Saha, Y. Sawabe","Development of new synchronized data system for J-PARC RCS",,1319
THPA050,"T. Mimashi, E. Ogawa, K. Kudo, M. Ono, M. Tanaka, N. Tanaka","SuperKEKB Personnel Protection System",,2635
THPA186,"D. Widegren, L. Pater, G. Perinic","Increasing equipment availability with CERN’s enterprise asset management platform",,1553
THPA160,"G. Sattonnay, S. Bilgen, B. Mercier, Y. Pisi, A. Mantoux, D. Longuevergne, Y. Gómez Martínez","Thin films for the mitigation of electron multipacting",,1617
THPA161,"S. Bilgen, B. Mercier, V. Baglin, G. Sattonnay","DYVACS (DYnamic VACuum Simulation) code:  gas density profiles for dynamic conditions in particle accelerators - simulations for the LHC and the FCCee",,1600
THPA172,"A. Pronikov, R. Agustsson, Y. Kang, S. Kutsaev, S.-W. Lee, J. Moss, A. Smirnov, S. Thielk","Electromagnetic Design of 402 MHz Normal Conducting Coaxial Window for SNS Facility",,839
THPA190,"M. Di Giacomo, A. Orduz, B. Jacquot, C. Barthe-Dejean, S. Leloir","Upgrade of the medium energy dump geometry for the SPIRAL2 single bunch selector",,864
THPA179,"G. Cirrone, D. Rizzo, A. Amato, D. Bonanno, A. Miraglia, T. Salvatore, G. Petringa, M. Musumeci, G. Cuttone, R. Catalano","Ion acceleration by laser-matter interaction: status and perspective with the upcoming I-LUCE facility at INFN-LNS",,2335
THPA013,"C. Wang, J. Lan, B.-g. Sun, T. Zhou","Study on beam orbit shift due to synchrotron radiation",,912
THPA188,"A. Bignami, N. Gazis, E. Trachanas","Non-Destructive Testing and Mechanical Measurements at the European Spallation Source",,1082
THPA162,"T. Kramer, A. del Barrio Montañés, L. Ducimetière, P. Trubacova, T. Stadlbauer","New pulse forming line and transmission cables for the CERN PS booster extraction and transfer kickers",,748
THPA163,"A. del Barrio Montañés, T. Kramer, M. Sack, V. Senaj","Ultra-fast generator for impact ionization triggering",,551
THPA166,"M. Petryk, I. Petzenhauser","Status of the SIS100 HV injection-/extraction",,1409
THPA136,"L. Novinec, I. Cudin, G. Loda, L. Rumiz, G. Scrimali","Elettra 2.0: the vacuum system design for a new generation storage ring",,2255
THPA129,"L. Zytniak, M. Gandor, P. Goryl, V. Hardion, J. Kowalczyk, M. Nabywaniec, S. Rubio-Manrique, G. Scalamera","IC@MS - modular and containerized web-based alarm management system",,2707
THPA061,"A. Colinet, I. Romera, J. Guasch-Martinez, M. Kalinowski, C. Martin, R. Mompo, R. Secondo, J. Uythoven","The consolidation of the interlock systems for the CERN North Area",,882
THPA093,"R. Borner, P. Baudrenghien, A. Spierer","SPS bunch-by-bunch phase measurement in the CERn SPS low level RF",,1515
THPA108,"F.-Y. Chang, Z.-K. Liu, M.-S. Yeh, C.-H. Lo, F.-T. Chung, L.-J. Chen, M.-H. Chang, M.-C. Lin, S.-W. Chang, Y.-T. Li, C. Wang","Tuner loop based on FPGA for Petra cavity at TPS booster ring",,1411
THPA114,"W. Cichalewski, W. Jalmuzna, P. Amrozik, B. Chase, E. Harms, G. Jablonski, R. Kielbik, K. Klys, N. Patel, P. Prieto, P. Varghese","Evaluation of the first version of the new RFPI system dedicated to PIP-II project accelerator",,2680
THPA019,"D. Halis, S. Aciksoz, A. Adiguzel, H. Cetinkaya, S. Esen, T. Ilhan, A. Kilicgedik, S. Ogur, S. Oz, E. Ozcan, G. Unel","Beam Measurements from Proton Testbeam At KAHVE-Lab",,1552
THPA097,"A. Bhattacharyya, T. Olsson, A. Svensson, M. Jensen","Calibration of LLRF Systems at ESS",,767
THPA111,"K. Popov, A. Aryshev, J. Urakawa, N. Terunuma","Digital LLRF feedbacks development, implementation and test at KEK LUCX facility",,932
THPA121,"J.-C. Garnier, J. Barth, M.-A. Galilée, D. Wollmann, A. Buszydlik, T. Skarhed","A public data service for the Beam Interlock Systems at CERN - current status and future plans",,1417
THPA118,"I. Rutkowski, K. Czuba, M. Grzegrzolka","Improved Local Oscillator Rear Transition Module for 704.42 MHz LLRF Control System at ESS",,2626
THPA024,"D. Giloteaux, M. Buzio, M. Bonora, V. Di Capua, S. Albright, H. Damerau, G.P. Di Giovanni, A. Huschauer","First operational results of new real-time magnetic measurement systems for accelerator control",,2712
THPA102,"D. Li, H. Lin, J. Li, Q. Ye, Q. Wang, P. Zhang","Data acquisition and archiving system for HEPS RF system based on Archiver Appliance",,1482
THPA007,"B. Shin, C.-K. Sung, C. Kim, I. Nam, M. Chung","Electron beam test to the multi-stripline-based non-destructive energy spread monitor for the PAL-XFEL",,2131
THPA095,"J. Egli, P. Baudrenghien, G. Hagmann, A. Spierer, M. Suminski","The CERN SPS Low Level RF: embedded acquisition system for the Cavity-Controller and Beam-Control commissioning and diagnostics",,1530
THPA094,"M.E. Angoletta, A. Findlay, A. Rey, B.P. Bielawski, D. Barrientos, M. Suminski, M. Soderen, M. Jaussi, S. Albright, Y. Brischetto, M. Niccolini, N. Pittet","Operation and New Capabilities of CERN's Digital LLRF Family for Injectors",,1523
THPA076,"A. Yeremyan, M. Sukiasyan, M. Sargsyan, H. Davtyan, A. Vardanyan, B. Grigoryan, M. Ivanyan, N. Martirosyan, V. Khachatryan, A. Grigoryan","Application of low-energy, tunable-delay ultrashort electron bunch pairs for irradiation experiments",,1391
THPA054,"S. Coleman, P. Shriwise, P. Romano","Cloud-based Neutron Transport Simulations and Variance Reduction with OpenMC",,754
THPA049,"D. Gaßmann, M. Salinas, A. Antoine, C. Betz, M. Kalinowski, R. Schmidt, J. Uythoven","The Personnel Access System for FAIR",,1404
THPA043,"A. Esper, M.-H. Stodel, H. Savajols, M. Aburas, M. Authier, F. Carville, A. Drouart, F. Esnault, B. Jacquot, A. Lefevre","Superconducting multipole triplet field measurements",,1624
THPA105,"B. Buonomo, M. Belli, G. Piermarini, C. Di Giulio, F. Cardelli, M. Ceccarelli, R. Ceccarelli, A. Cecchinelli, R. Clementi, D. Di Giovenale, L. Foggetta, L.A. Rossi, S. Strabioli, R. Zarlenga","The Frascati DAFNE LINAC low level radio frequency status",,1524
THPA062,"I. Romera, J. Guasch-Martinez, C. Martin, R. Secondo, J. Uythoven, T. Podzorny, A. Colinet, S. Bolton","Design considerations for CERN´s second-generation Beam Interlock System",,883
THPA098,"A. Bhattacharyya, C. Marrelli, P. Kramer, M. Jensen","Estimation of Hot S-parameters of Power Amplifiers at ESS",,770
THPA088,"D. Li, H. Lin, J. Li, Q. Wang, P. Zhang","Development of a new digital LLRF system for high energy photon source",,1021
THPA138,"S. Aumüller, L. Bozyk, P. Spiller, K. Blaum","Room temperature vacuum chamber with cryogenic installations",,1384
THPA075,"R. Hensley, E. Prebys, S. Tripathy","Synchronization and phase locking of resonant magnet power supplies for Mu2e experiment at Fermilab",,1250
THPA034,"J. Chen, C.-Y. Liao, C. Wu, K.H. Hu, K.-T. Hsu, S.-H. Lee, Y.-S. Cheng","New injection controls environment for the Taiwan Light Source",,2134
THPA070,"R. Hrovatin, Z. Oven, M. Justus, U. Legat, L. Krmpotic, M. Kuntzsch, L. Perusko, U. Rojec, A. Schwarz, K. Zenker","Advancements of ELBE timing system upgrade",,2231
THPA017,"A. Moutardier, I. Chaikovska, N. Delerue, V. Kubytskyi, V. Chaumat","The ThomX diagnostics in the machine commissioning phase",,1784
THPA123,"C. Hessler, M. Ohlig, P. Schuett, S. Reimann","Development of a new online model application for the high-energy beam transfer lines at GSI",,625
THPA096,"P. Baudrenghien, G. Hagmann, T. Mastoridis","Beam loading compensation in the CERN SPS 200 MHz cavities. Measurements and comparison with expectations",,1635
THPA018,"N. Delerue, V. Chaumat","Commissioning of the ThomX heterodyne synchronisation system",,1781
THPA116,"A. Elejaga, J. Jugo, P. Echevarria, A. Ushakov, A. Neumann","Initial experimental test of a modified ADRC algorithm for microphonics reduction",,2089
THPA103,"X. Ding","The phase averaging scheme for phase reference line of CiADS SC Linac",,1664
THPA009,"J. Wolfenden, C. Swain, C. Welsch, T. Pacey","Optical pepper-pots: developing single-shot emittance diagnostics",,1782
THPA189,"K. Grigoryev, F. Scheiba, G. Langenberg, H.-W. Zens, J. Böker, M. Schubert, N. Demary, N. Bongers, R. Gebel, Y. Valdau","Development of a combined element with an electric and magnetic fields for the JEDI experiment",,2462
THPA130,"H. Luo, D. Gu, K. Zhang","Upgrades of High Level Applications on Shanghai Soft X-ray FEL facility",,2208
THPA126,"Y. Wei, Y. Jiao, Y. Guo, Z. Duan","Simulation studies of beam commissioning for the HEPS high-energy transfer line",,1290
THPA117,"M. Grzegrzolka, K. Czuba","Recent Development of Cavity Simulator for ESS",,2160
THPA036,"C.-Y. Liao, C. Wu, J. Chen, K.H. Hu, K.-T. Hsu, S.-H. Lee, Y.-S. Cheng","New controls for white circuits power supplies for the booster synchrotron of Taiwan Light Source",,1326
THPA167,"Y. Valdau, B. Laatsch, F. Esser, F. Jordan, F. Klehr, F. Forest, H. Jagdfeld, L. Semke, L. Reifferscheidt, M. Retzlaff, N. Bongers, O. Cosson, O. Maulat, P. Bocher, P. Chaumet, P. Jivkov, R. Tölle, R. Gebel, S. Hamzic, V. Sigalo, W. Lesmeister, D. Ramauge, N.-O. Fröhlich, C. Ehrlich, L. Rambaud, J.-C. Ledouarin, G. Schyns, W. Beeckman","Design and production of the fast HESR-injection kicker magnets",,1730
THPA085,"P. Solans, I. Bellafont, J. Ocampo, F. Perez","DLLRF for the active harmonic RF system of ALBA-II",,2319
THPA112,"K. Popov, A. Aryshev, J. Urakawa, N. Terunuma","KEK LUCX facility new FPGA based LLRF phase and amplitude feedback performance report",,580
THPA037,"Y. Shen, Q. Gu, Z. Jiang, D. Gu, Z. Zhu","Stability analysis of double-harmonic cavity system in heavy beam loading with its feedback loops by a mathematical method based on Pedersen model",,2311
THPA146,"B.-Y. Chen, C.-S. Huang, C.-K. Chan, C.-C. Chang, C. Shueh, T.-C. Tseng","Study of titanium coating of multipole injection kicker by magnetron sputtering method",,1962
THPA092,"G. Hagmann, A. Spierer, J. Egli, P. Baudrenghien","The CERN SPS Low Level RF feedback with amplitude and frequency modulation",,2166
THPA042,"B. Nicquevert, F. REY","Handling the functional features of accelerator components using ISO GPS situation features",,2213
THPA051,"B. Togobickij, M. Povilaitis, A. Slavickas, G. Stank¿nas","Activity inventories and decay heat generation of the LIEBE target at CERN",,1109
THPA115,"K. Zhang, S. Zhang, G. Feng, J. Pang, D. Jia, Y. Tang, C.-F. Wu, F. Wu","Project progress of LLRF for the Superconducting RF system of Hefei Advanced Light Facility (HALF)",,2084
THPA120,"G. Dunn, B. Blomberg, A. Cravatta, M. Hendricks, C. Peters, D. Potterveld","ATLAS operations shift log software upgrade and implementation",,2217
THPA066,"A. Peters, W. Bubeck, F. Frick, J. Mosthaf, C. Schoemers","Using TSN for accelerator control systems",,2088
THPA003,"C. Swain, A. Dixon, C. Welsch, J. Wolfenden","Synchrotron radiation simulations for the development of a coherent synchrotron radiation bunch length monitor",,1048
THPA079,"M. Nabinger, M. Nasse, C. Widmann, Z. Ollmann, E. Bründermann, A.-S. Mueller, J. Schaefer, J. Steinmann, A. Schmidt","Characterization and optimization of laser-generated THz beam for THz based streaking",,2216
THPA016,"w. wangjianye","BPM design and simulation based on Hefei advanced light source",,2143
THPA030,"Y. Kuriyama, Y. Iwashita, Y. Fuwa, H. Hayano","Development of EPICS-based data acquisition system for beam loss monitor and sX-Map",,2254
THPA014,"J. Lan, C. Wang, T. Zhou, B.-g. Sun","Study on beam position measurement based on diode-detection in HLS-II",,1073
THPA002,"O. Sedlacek, A. Rossi, A. Webber-Date, A. Churchman, C. Welsch, C. Sequeiro, G. Schneider, H. Zhang, K. Sidorowski, M. Ady, M. Sameed, O. Stringer, P. Forck, R. Veness, S. Udrea, S. Mazzoni","Optical transition radiation measurements of a high intensity low energy hollow electron beam on electron beam test facility",,2343
